Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
ajak rakyat wisata ziarah dalam negeri jangan biarkan rakyat terus ditipu melakukan ziarah umroh  haji,1,0,0,1,1,0,0,0,0,0,1,0
  mulut kampang,1,1,1,0,0,0,1,0,0,1,0,0
 biasa prof rombongan cebong iq dangkal asal nguap aja,1,1,0,1,0,0,0,0,1,0,1,0
 ak  anak kampang ggggg,1,1,1,0,0,0,0,0,1,1,0,0
ngedance cewe gak bisa luwes cowo gabisa nguci tai,0,1,0,0,0,0,0,0,0,0,0,0
udah gapaham lagideh sama otak cebongxfxfxxad,1,1,0,1,0,0,0,0,1,0,1,0
              bubar bangsad,1,1,0,1,0,0,0,0,1,0,1,0
agar dapat bekerja bersih jajaran kemenag harus tahu allah swt menjanjikan rampasan bukan tuhan dan harus dibuang,1,0,0,1,1,0,0,0,0,0,1,0
       kira yg pantas jadi presiden  siapa ya  yg telanjang dada ga ah karena pesimis  tetapjokowi lanjutjokowi,0,0,0,0,0,0,0,0,0,0,0,0
rlp yeoja tantik culik gw donk bawa ke rumah luh gw nguntungin lo tar bisa ngentot spuas nya truz bisa di sembelehin ndiri kok,0,1,0,0,0,0,0,0,0,0,0,0
rribantensiangini  kpu pangkalpinang belum tetapkan dpt pilkada ,0,0,0,0,0,0,0,0,0,0,0,0
ya allah jgn la main aku takut la gila,0,0,0,0,0,0,0,0,0,0,0,0
usir budha dari tanah jawa,1,0,0,1,1,0,0,0,0,0,0,1
yg mau lengserkan jok pasti lawan politiknya spt sby wowo ht ts pksbiasa bayarin demodemofpijgn takut pak jokrakyat tni pol bela jokahok,1,0,0,1,0,0,0,0,1,0,1,0
 ga kok aku juga ga mendukung secara agama haram dan secara sosial kurang baik tapi kalo ada yg lgbt di sekitar aku akunya juga ga ngejauh apalagi kalo itu temen cukup tau kalo bisa sih dirangkul biar pelan pelan bisa normal lagi,0,0,0,0,0,0,0,0,0,0,0,0
askmf sedih gaksi waktu orang ngeledekin doi tentang kita gitu dia jawab najis bocah ,0,1,0,0,0,0,0,0,0,0,0,0
  tokoh agama yang berpolitik praktis dengan amp untuk identitas keagamaan untuk jabatan publik seperti presiden hingga lurah itu seperti di lingkungan agama budha ngaku biksu tetapi makan daging amp minum miras bahkan berkeluarga,1,0,0,1,1,0,0,0,0,0,1,0
agus silvy tukang fitnah debatfinalpilkadajkt,1,0,1,0,0,0,0,0,1,1,0,0
bahaya islam sudah terbukti lihat teroris islam isis dll  di pandang dari sudut mana islam berbahay,1,0,0,1,1,0,0,0,0,0,1,0
rambut aku tuh sebenernya warnanya apa sih kadang oren kadang coklat muda kadang coklat onta,0,0,0,0,0,0,0,0,0,0,0,0
emyu mau kedatangan pemain asal arab biar berkah kayaknya kan udah lambangnya setan dukung lgbt lagi jadinya harus diseimbangkan,0,1,0,0,0,0,0,0,0,0,0,0
 sumpaaah kaya kalo abis iaa dilanjut olim sama pagelaran budaya gak siii wkwkw,0,0,0,0,0,0,0,0,0,0,0,0
pada wkt agama kristen mulai menguat sekitar timur tengah wkt byzantium mengakui eksistensi agama ini terbentuk ormas parabalani  anggota parabalani umumnya pemuda dr kelompok rendah masyarakat tetapi fanatik kristen dan taat pada ulama mereka,0,0,0,0,0,0,0,0,0,0,0,0
mngkn jg karna nama gw yg terkesan kristen bgtkata org tp ya kata bokap sih karna keren aja gt scr bokap jg bergaul dilingkungan tionghoa,0,0,0,0,0,0,0,0,0,0,0,0
  saracen digunakan anies sandi utk serang ahok mosok sih iya apa iya banget url,1,0,1,0,0,0,0,0,1,1,0,0
tantangan industri sawit budaya bakar lahan rawan penyimpangan,0,0,0,0,0,0,0,0,0,0,0,0
  ayoo jaga keutuhan nkri tangkap penista agama stopkriminalisasiulama url,1,0,1,0,1,0,0,0,0,0,0,1
nganjingin seneng dianjingin marah tolol,1,1,1,0,0,0,0,0,1,1,0,0
  jangan sebarkan demi keamanan sejagat,0,0,0,0,0,0,0,0,0,0,0,0
  anjir ga gitu jg bloon,1,1,1,0,0,0,0,0,1,1,0,0
 presiden  juga menginginkan laporan dari jajaran terkait mengenai detail lain seperti persiapan infrastruktur transportasi lokasi pertandingan hingga kesiapan atlet indonesia yang akan berlaga di asiangames jokowipacupromosiasiangames yu,0,0,0,0,0,0,0,0,0,0,0,0
ganyang pki perkumpulan kripik indo url,1,0,0,1,0,1,0,0,0,0,0,1
orang ini akan nyunsep bersama jokowi  url,1,0,1,0,0,0,0,0,1,1,0,0
  akhirx berhasil dikotak kotakan dibuat saling benci jaman sby gk gini amat,1,0,1,0,0,0,0,0,1,1,0,0
      kristen katholik berbeda tradisi dgn kristen protestan masdi katholik ga pakai musik band ato musik yg mnghentak tp kita sikapi prbedaan dg bijakdi kristen advent jg ada,0,0,0,0,0,0,0,0,0,0,0,0
rribantenpagiini  diduga masalah ekonomi seorang guru sd nekat gantung diri,0,0,0,0,0,0,0,0,0,0,0,0
  usir aja duta besarnya negara yg kristen aja udah putus hubungan diplomatik,1,0,1,0,1,0,0,0,0,0,0,1
 pbb minta dunia kumpulkan dana kemanusiaan rp  triliun untuk irak  siasia sebelum islam dibuang,1,0,0,1,1,0,0,0,0,0,1,0
a pribadi yg bergairah bersemangat selalu berpikir optimis dan positif,0,0,0,0,0,0,0,0,0,0,0,0
  pemilu sudah dekat semua jadi halal begitulah komunis bekerja,0,0,0,0,0,0,0,0,0,0,0,0
ini mah keren abiez ,0,0,0,0,0,0,0,0,0,0,0,0
 yang namanya kapitalis emang kejam sih dalam konteks apapun mending beli di warung keciltoko lusinan bisa mensejahterakan rakyat juga pertanyaan gua selanjutnya lu masih inget ga sama gua haha,0,0,0,0,0,0,0,0,0,0,0,0
ada orang orang terlahir dengan tubuh yang di sebut cacat oleh kehidupan ininamun justru memiliki jiwa yang mengagumkan sebaliknya banyak org yg hidup sehat justru jiwa di dalamnya sangat jauh dari kematangan dan kedewasaan,0,0,0,0,0,0,0,0,0,0,0,0
ada yang tak pakai tudung tapi bagi nasihat tentang agama atau hal baik  dengarlah nasihat walau dari seorang pelacur ambil yang baik dan buang yang buruk hitam tak semestinya kotor putih tak semestinya bersih,0,0,0,0,0,0,0,0,0,0,0,0
saya nggak alimalim amat tapi juga nggak bodohbodoh amat untuk melupakan bahwa dalam islam nikah itu juga soal meningkatkan kualitas ibadah dan membangun pranata bagi generasi penerus  lha kalau alasannya direduksi jadi ketimbang zina memangnya i,0,0,0,0,0,0,0,0,0,0,0,0
banyak banget yg blum disebutinnndan lucunyannmasa saya dituntut untuk senangnncm orang sinting yg brfikir bwgitu,0,1,0,0,0,0,0,0,0,0,0,0
maenkan mang,0,0,0,0,0,0,0,0,0,0,0,0
  gue bikin video isinya photo dan video ucapan selamat ultah untuk diannyak boleh memaki saya sekarang yaa waktunyannokxexxa,0,0,0,0,0,0,0,0,0,0,0,0
 china negara komunies anti islam  sgt disesalkan justru rezim berhutang ma negara komunies,1,0,0,1,1,1,0,0,0,0,1,0
ayo muslim hantam terus lgbt rakyat akan paham yg harus dibuang islam  parmusi dorong ruu anti paham lgbt,1,0,0,1,1,0,0,1,0,0,0,1
 mana aku tahu aku kan cebong,0,0,0,0,0,0,0,0,0,0,0,0
 lebih baik pilih ahok drpd pilih yg se iman tp koruptor dn munafik  bodoh kau,1,1,1,0,1,0,0,0,0,1,0,0
entah kenapa pesimisme yang justru ditonjolkan oleh rezim jokowi,1,0,1,0,0,0,0,0,1,1,0,0
kenapa ya gue punya kakak laki mulutnya lemes banget kek banci yg lagi marahnnmentolo tak guak cangkem e,1,1,1,0,0,0,0,1,0,1,0,0
bukannya di negeri ini juga begitu om pekerja mah jongos cina doank kerja dari subuh sampe malam digaji paspasan yg kaya cina,1,1,0,1,0,1,0,0,0,0,1,0
 t tapi dia ini mencurigakan bahkan aku berpikir kalau dia bukan antek antek papapresident melainkan sebenarnya dia adalah agent beras,0,0,0,0,0,0,0,0,0,0,0,0
  cebong boros bacot hemat pake otak,1,1,1,0,0,0,0,0,1,1,0,0
siapa tahu dengan semakin tingginya tingkat fitur pengamanan paspor indonesia negaranegara asing akan lebih berminat untuk memberikan fasilitas  untuk para wni khususnya pemegang paspor biasa,0,0,0,0,0,0,0,0,0,0,0,0
gampangan banget sih jadi orang baru dipuji dikit aja udah kaya mau ngasih kehormatannya aja haha tolol,1,1,1,0,0,0,0,1,0,1,0,0
 sa ingat monyet mana quote ni ,0,1,0,0,0,0,0,0,0,0,0,0
      politikus apa pelawak sorry kayak karakter pelawak haji bolot kalo denger yg diexexxa,0,0,0,0,0,0,0,0,0,0,0,0
bila sesuai kepentingan jokowi didukung bila mengganggu kepentingan akan disikat,1,0,1,0,0,0,0,0,1,1,0,0
hahahahahahahjadi ada yang malu mengakui kenerja presiden ya ,0,0,0,0,0,0,0,0,0,0,0,0
sing pacarku hilang diambil setannapa wajahku kurang serem sayaang nxexxbexefxbdxaxcfxxefxbdxa,0,1,0,0,0,0,0,0,0,0,0,0
 bila bijak  akan memilih opsi mundur dan bila berambisi kekuasaan jokowi akan pilih opsi bertahan,1,0,1,0,0,0,0,0,1,1,0,0
padahal pak jokowi dah pesan kerja kerja dan kerja  eh ini malah demo sigoblok teh,1,1,1,0,0,0,0,0,1,1,0,0
 pak  tujuan hidup muslim beribadat ke allah swt bertentangan dgn kepentingan bangsa  negara,1,0,0,1,1,0,0,0,0,0,1,0
beritanya bohong mulu nih pak jokowi url,1,0,1,0,0,0,0,0,1,1,0,0
info  warga baduy setelah selesai memperingati tradisi seba di pendopo pemkab lebak akan dilanjutkan kembali bertemu dengan gubernur banten wahidin halim hari ini sabtu  sebabaduy alambanten,0,0,0,0,0,0,0,0,0,0,0,0
 sitip apa siapa,0,0,0,0,0,0,0,0,0,0,0,0
    coba ente kroscek soal tka ke dede yusuf sama tuh dia juga oposan kaya ente tapi dia realistis dengan data dan mata kepala sendiri gak kaya ente cuma katanya ente telen dah tuh mentah,1,0,1,0,0,0,0,0,1,1,0,0
kesepakatan bersama   dodigirisumsel     ,0,0,0,0,0,0,0,0,0,0,0,0
  iya jg sih yg bilang banyak aseng amp ga jg anggota dpr trus bgmn donk,0,0,0,0,0,0,0,0,0,0,0,0
bahagianya  selfie dengan  di pesawat presiden jokowicakimin,0,0,0,0,0,0,0,0,0,0,0,0
 apakah henponku cacat,0,0,0,0,0,0,0,0,0,0,0,0
aduh badan gendut gak pdjangan khawatir jus herbal cmp dapat menurunkan bb  kg minggunya nyata hasilnya plus mengobati berbagai penyakit kepoin yminat chat mehp  pin d,0,0,0,0,0,0,0,0,0,0,0,0
  kontol si abang mengucapkan selamat pagi url,0,1,0,0,0,0,0,0,0,0,0,0
  pngen bngt dudukin kontol kayak gini nusuk perut siapa yg mo jd kudanya didudukin bokepgratis memek ngentot httpxexxa,0,1,0,0,0,0,0,0,0,0,0,0
tiada pangkat yg paling mulia di dunia ini selain pangkat seorang ibu  sehebat apapun manusia pasti terlahir dari seorang ibu  keahlian cebong hanya  tukang tipu  plonga plongo mengakibatkan optimisme berlebihan  gantipresiden plongaplo,1,1,0,1,0,0,0,0,1,0,1,0
mampir di tulisan terbaru saya ya  beranitraveling  ,0,0,0,0,0,0,0,0,0,0,0,0
paling gemes sih sama yang dudukin bangku prioritas tapi lansia bukan hamil atau bawa anak ngga cacat apalagi,0,0,0,0,0,0,0,0,0,0,0,0
saya pernah baca bila anda berhenti melakukan xexcxaxfxfxxa atau xfxfxxxfxfxxa selama min  bulan anda akan merasakan setiap hari seperti memakai acid dosis rendah saya pengen coba tapi terlalu cupu buat berhasilnnbarangkali ada yang mau coba terus beneran saya bakal berusaha lebih keras,0,0,0,0,0,0,0,0,0,0,0,0
lesbi gua udah aja anjir,0,1,0,0,0,0,0,0,0,0,0,0
beritaislam rabbi israel sebut orang berkulit hitam sebagai xexxcmonyetxexxd picu kecaman keras url,0,1,0,0,0,0,0,0,0,0,0,0
 mengadu ke allah agar para pemimpin yang bejatbangsatbajingan segera bertaubat kepada allah dan kembali ke jalan allah,0,1,0,0,0,0,0,0,0,0,0,0
perhatikan nnkampus mana yg pertama kali aksi demo melawan dan menuntut suharto mundur kampus mana yg gencar terus menerus selama lebih  bulan aksi demo tanpa hentinntrisakti atmajaya untar unkris ukinnkampus yg terafiliasi dg csis elit k,0,0,0,0,0,0,0,0,0,0,0,0
begitulah pak jika seseorang sudah mengidap paranoid kayak bapak ini semua ditangkap,1,0,1,0,0,0,0,0,1,1,0,0
   membawa nama islam tp mnggunakan cara pkinpartai komunis syariah,1,0,0,1,1,1,0,0,0,0,1,0
  dasar culun dan plongo,1,1,1,0,0,0,0,0,1,1,0,0
 ini sudah termasuk teror  bukan aparat inimah tapi keparat politik bahasanya mafia politik hatihati bos kami tidak takut ancaman  intimidasi demokrasi polri  nncat nuser,1,1,0,1,0,0,0,0,1,0,1,0
gpp lah drpd si tabib cabul teriak gak karuan sambi ngocok tongkol minta gbr bugil pecun hoaalaaaah gak ngebayang ana dasar binatang xfxfxxxfxfxx url,1,1,1,0,0,0,0,1,0,1,0,0
pak  harusnya jadi ulama yang pewaris nabi menegakkan kebenaran karena data dan keilmuan bukan semata tsiqoh krn yg pertama al fahmu pak  bisa belajar dari  perihal ,0,0,0,0,0,0,0,0,0,0,0,0
mari kita pecat ahok dari gubernur jakarta krn hny bikin rusuh dan konflik di negeri ini jangan mau dibohongi ahok,1,0,1,0,0,0,0,0,1,1,0,0
ingatingat jokower rtuser  nah disini tim sukses ahok agak terlena mereka lebih mengedepankan hasil kinerja rasio ketimbang  aspek lain,1,0,0,1,0,0,0,0,1,0,1,0
 bentar bentar kunyuk mirip siapa yak mikir keras,1,1,1,0,0,0,0,0,1,1,0,0
 presiden yg mempermalukan bangsanya sendiri plonga plongo tolah toleh macam boneka idiot,1,1,1,0,0,0,1,0,0,1,0,0
keputusan erka hari ini harus kita hormati begitupun sebaliknya kami tidak akan memilih partai pendukung penista agama,1,0,0,1,1,0,0,0,0,0,1,0
jokowi mengatakan sebuah negara akan kuat bila umaroh pemerintah dan ulama berjalan beriringan dan selalu bersilaturahmi,0,0,0,0,0,0,0,0,0,0,0,0
tolol dan goblok sih pemain teriak gituhga mikir dampak nya fans masing jadi makin panas dan pemain nya sendiri yang rugi saat away takut nya terjadi apaharus cepat di atasi sebelum panas pisan,1,1,1,0,0,0,0,0,1,1,0,0
   apakah rasulullah orang kaya nrasulullah menggadaikan baju besinya ke orang yahudi apa karena rasulullah banyak hartanmikir dong nnah apa lagi ngutang dgn bungariba apa rasulullah suka,0,0,0,0,0,0,0,0,0,0,0,0
  setya novanto sampe level tertentu akan pendendam tp ga akan bikin lawannya babak belur sampe mati,1,0,1,0,0,0,0,0,1,1,0,0
   pasti ada hubungannya sama partai komunis dari cina ini rezim antek antek aseng,1,0,0,1,0,1,0,0,0,0,1,0
apa kasn berani lawankliyanrakyat salutjgn hny ky ombusmankoar trsdiemmana hasilnyamalah ngurusi tka disulutapaan tuhtanah abang ditutupuser bungkampd takut ormas atau takut g dptdisetujui bagian apbdkl niat udnusut pasti b,1,0,0,1,0,0,0,0,1,0,1,0
seblak  pusingmencret,0,0,0,0,0,0,0,0,0,0,0,0
 ada temen w lesbi tapi gak sampe troma jugaaih xari temen baru aja gak semua cewek yg tampangnya agak laki itu lesbi kok ,0,0,0,0,0,0,0,0,0,0,0,0
  ya emang nu musuh yg ditakuti pki ncoba lu baca bukuxcxb sejarah banyak dijualnnbk membuat nasakom itu krn kemauan bk untuk mengakomodir  partai besar pada masa itu nnnu ikut agar pemerintah tdk  dikuasai pki nnbl,0,0,0,0,0,0,0,0,0,0,0,0
   hahahahananak monyet mana ngerto wong dongonbaca dt belakang efilnikcufecinnketurunan monyet memang dongoxfxfxxxfxfxx,1,1,0,1,0,0,0,0,1,0,1,0
 anjir kebayang,0,1,0,0,0,0,0,0,0,0,0,0
alhamdulillah pak  dekat lagi dengan ulama sering silaturahmi ke pesantten tiga tahun silam pak jkw jarang ke pesantren bahkan ke ulama yang berseberangan gak mau bertemu ada apa ya,0,0,0,0,0,0,0,0,0,0,0,0
persebaya kemarin gak menang ninggris kalah ntimnas kalahnkalahe karo malaysia sisan nah taek mencret kabeh,1,1,0,1,0,0,0,0,1,0,1,0
sekolah agama bukan pengukur iman seseorang,0,0,0,0,0,0,0,0,0,0,0,0
 beli album dll adalah sebuah saksi bisu kehidupan ku,0,0,0,0,0,0,0,0,0,0,0,0
 paham komunis dimata liberal adalah radikal begitupun sebaliknya trus knp masjid yg disasar,0,0,0,0,0,0,0,0,0,0,0,0
   sbb pro yahudi,0,0,0,0,0,0,0,0,0,0,0,0
 ke goblog an yang hqq ketika pacaran bertahun tapi gatau ketemufake ppl is everywhere mesakno se tapi kok heran aku wkwkwk,0,1,0,0,0,0,0,0,0,0,0,0
bagi allah swt dungu  biadab tak ada kata cukup sebelum semua kafir dihilangkan dari muka bumi  sisa hanya mukmin,1,1,0,1,1,0,0,0,0,0,1,0
  tdk aneh juga krn konsultan asing selalu dipakai untuk memuluskan korupsi oleh pejabat pemerintahbumn hal yg sama juga terjadi dlm perpanjangan konsesi  melibatkan deutchbank rostchild dan konsultan asing lainnya yg m,0,0,0,0,0,0,0,0,0,0,0,0
  bodat komunis tolol,1,1,1,0,0,1,0,0,0,1,0,0
rp haneul pada jualan memek di tlyang on retweet,0,1,0,0,0,0,0,0,0,0,0,0
        yang teriak susah pasti gak dapet jawabannyadan lo gak bisa jawab kannsimpel kokndungu sok pinter mah kebaca bongxfxfxxxfxfxxnk,1,1,1,0,0,0,0,0,1,1,0,0
  lu kampang,1,1,1,0,0,0,0,0,1,1,0,0
mau setya novanto tersangka atau alien kena tetap blokir jokowi  pecat jokowi tutup pintu istana buat jokowi,1,0,1,0,0,0,0,0,1,1,0,0
dengan senang hati si cewek tadi dilepasin dan si mbaknya naik ke angkutan umum itu jadilah di mbaknya di gang bang sama para rapist kunyuk itu setelah selesai si mbaknya balik ke mobilnya sebelum ngegas pergi dia bilang ke para rapist itu,1,1,0,1,0,0,0,1,0,0,1,0
belum sepaham dgn kepemimpinan pak joko widodo aku dgn kerendahan hati mengajak marilah bersama sama kita dukung pak jokowi  priode percayalah indonesia yg sudah baik menjadi jauh lebih baik kerja kerja kerja melayani rakyatnya setelah  sd  ber,0,0,0,0,0,0,0,0,0,0,0,0
   ustad ini melihatnya pake pantat,1,1,1,0,0,0,0,0,1,1,0,0
   hehee negeri ini butuh orang yg jujur dlm bekerja spt rezim skrg ini bukan para pengikut kamu bani cabul amp kampret yg hanya bisa menghembuskan fitnah hoax provokasi amp kebencian ,1,1,0,1,0,0,0,0,1,0,1,0
          ketawain ajaorang munafik mah kerjanya bgtpendukung wan abud asu semuaxfxfxxcxfxfxx,1,1,0,1,0,0,0,0,1,0,1,0
nampaknya istilah yang tepat untuk xexxctki rentalxexxd atau xexxctki formalinxexxd adalah xexxcpekerja migran rumah tangga outsourcingxexxd nnpersoalanya adalah bagaimanakah status atau kedudukan hukum para,0,0,0,0,0,0,0,0,0,0,0,0
guru smk kota kediri siap sukseskan pilkada dan menolak berita hoax,0,0,0,0,0,0,0,0,0,0,0,0
 di awal sambutannya presiden  menyampaikan apresiasinya dapat bertemu dengan para kader pmii yang diyakini memiliki semangat tinggi sebagai pemuda muslim tanah air jokowiajakmasyarakatoptimistis,0,0,0,0,0,0,0,0,0,0,0,0
 begitulah pekaes yg doyan dgn pipis onta ilmu jd nomor  yg utama adalah khutbahnya yg menyalanyala dan berani mencaci jokowi yah itulah junjungannya kayak si pelari terlama sono tuh wkwkwkwk,1,1,0,1,0,0,0,0,1,0,1,0
                  jgn gtu eek ayam anget,1,1,1,0,0,0,0,0,1,1,0,0
 terbukti kampus kerakyatan kampus lain mu ngkin ga kepikiran jamban,0,0,0,0,0,0,0,0,0,0,0,0
cinta itu buta dan tuli,0,0,0,0,0,0,0,0,0,0,0,0
detik detik presiden indonesia eh gubernur indonesia  pak  bertemu dengan presiden turki    tanpa teks tanpa bingung lgsg nyrocos ngomong nampak sangat akrab sekali beda dengan si itu ah sudahlah gak usah dibahas mmg kelia,1,0,1,0,0,0,0,0,1,1,0,0
 sapa dulu yang jual ke aseng lah ko pangeranya disodorin ke keluarga yg jual kekayaan bumi indonesia ke amerika mau kolaborasi jd antek aseng yah om,0,1,0,0,0,0,0,0,0,0,0,0
 hahaha sis tak pernah main sarahah ni ini agenda yahudi semata  ,0,0,0,0,0,0,0,0,0,0,0,0
  pertanyaan bodoh kalau ini dijawab sama aja ikut dongo kata om rg,0,1,0,0,0,0,0,0,0,0,0,0
cont kekerasan yang berujung pembunuhan bukan hal yang asing untuk sxcxarene tapi kali ini ada sesuatu yang menarik karena pelaku kekerasanlah yang menjadi korban disini sxcxarene sesekali melirik ke arah lucas menukar pikiran dari tatap l,0,0,0,0,0,0,0,0,0,0,0,0
 preman kampungan monyong putih kok dikasih panggung merusak acara enek liatnya,1,1,1,0,0,0,0,0,1,1,0,0
 lg cari dukungan ke mr presiden aseng,0,0,0,0,0,0,0,0,0,0,0,0
 gausah spoiler bangsad,1,1,1,0,0,0,0,0,1,1,0,0
  apaan babi,0,1,0,0,0,0,0,0,0,0,0,0
  penjarakan penista agama  atau  turun  url,1,0,1,0,1,0,0,0,0,0,0,1
 temennya kakak gue pernahnnxfxfxxa kamu jurusan apaanxfxfxxa aku sastra rusia nihnxfxfxxa pasti kamu komunis yanxfxfxxa ,0,0,0,0,0,0,0,0,0,0,0,0
xl gembel bgt ,0,1,0,0,0,0,0,0,0,0,0,0
maju lu sini babi ,1,1,1,0,0,0,0,0,1,1,0,0
  geblek yeh,0,1,0,0,0,0,0,0,0,0,0,0
nak tercabut jantung aku bdk bdk zaman skrg main mercun apa ni smpai bunyi mcm bom,0,0,0,0,0,0,0,0,0,0,0,0
admin kok dendaman gausa jd admin tolol,1,1,1,0,0,0,0,0,1,1,0,0
 mas tolong sebutkan kitab suci agama mana yg fiksi,0,0,0,0,0,0,0,0,0,0,0,0
 teroris kafir budha myanmar,1,1,0,1,1,1,0,0,0,0,1,0
china memang sangat agresif mengambil alih saham saham perusahaan tambang di dunia china juga mengambil alih saham tambang milik freeport di berbagai negara china menaruh minat besar pada kepemilikan newmont dan freeport dalam memperkuat rantai suply i,0,0,0,0,0,0,0,0,0,0,0,0
 ngewe berapa,0,1,0,0,0,0,0,0,0,0,0,0
   bubarkan dprdprdbentuk pansus hak angket dari rakyat utk bekukan dprdprd,1,0,0,1,0,0,0,0,1,0,0,1
  dehhh lg lg dia congor ban serep plonga plongopolitusi kutu kupret,1,1,1,0,0,0,0,0,1,1,0,0
 cacat lu,1,1,1,0,0,0,1,0,0,1,0,0
 bravo pk jokowi tekan freeport utk kembalikan hak rakyat kelihatan sangat pro rakyat yang antek asing oknum penguasa partai masa lalu yg jual saham freeport ke asing tapi koarnya so pro rakyat,0,0,0,0,0,0,0,0,0,0,0,0
malukuhebat ketika maluku memiliki pasangan gubernur dan wakil gubernur yang dlm kampanyenya memberikab edukasi politik yang benar bukan hanya soal isu sara dan agama yg sama sekali tdk relevan,0,0,0,0,0,0,0,0,0,0,0,0
  dipacking kayu sekalian biar kalo dibanting gak pecah dan cacat hahahhahaha,0,0,0,0,0,0,0,0,0,0,0,0
dan barang siapa berpaling dari peringatanku maka sungguh dia akan menjalani kehidupan yang sempit dan kami akan mengumpulkannya pada hari kiamat dalam keadaan buta nqs ta ha ,0,0,0,0,0,0,0,0,0,0,0,0
selalu inget km bukan siapa siapa bukan apa apa jadi gaada pentingnya juga buat kamu taunnbut i need belong to someone hahaha agony of loneliness huh teori nya pak kassin lagi nih geblek,1,1,1,0,0,0,0,0,1,1,0,0
sindirmenyindir itu wajar semua orang pasti pernah nyindir yang bego itu elu kenapa gampang ngerasa abis itu marahmarah,1,1,1,0,0,0,0,0,1,1,0,0
